日期,城市,总订单数,渠道订单数,直客订单数,企业包订单数,周卡订单数,渠道周卡订单数,直客周卡订单数,月卡订单数,渠道月卡订单数,直客月卡订单数,双月卡订单数,渠道双月卡订单数,直客双月卡订单数,季卡订单数,渠道季卡订单数,直客季卡订单数,半年卡订单数,渠道半年卡订单数,直客半年卡订单数,已收租金,已收押金,退款押金,退款租金
2023-10-04,芜湖市,2,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1035,,,
2023-10-04,苏州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2214,1,,
2023-10-05,温州市,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-05,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,269,,,
2023-10-05,苏州市,7,0,7,0,0,0,0,6,0,6,0,0,0,1,0,1,0,0,0,3321,,,
2023-10-06,温州市,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-06,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1176,,,
2023-10-06,苏州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-10-07,温州市,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-07,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,807,,,
2023-10-07,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2023-10-08,温州市,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-08,芜湖市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,1983,,,
2023-10-08,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-10-09,温州市,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-09,芜湖市,9,0,9,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2621,,,
2023-10-09,苏州市,8,0,8,0,0,0,0,7,0,7,0,0,0,1,0,1,0,0,0,3690,,,
2023-10-10,温州市,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-10,芜湖市,10,0,10,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,2890,,,
2023-10-10,苏州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2583,,,
2023-10-11,温州市,37,0,2,35,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-10-11,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1176.01,,,0
2023-10-11,苏州市,5,0,5,0,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,1564,,,
2023-10-12,温州市,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-12,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1176,,,
2023-10-12,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-10-13,温州市,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-13,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1445,,,
2023-10-13,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-10-14,温州市,32,0,1,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-10-14,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,538,,,
2023-10-14,苏州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-10-15,温州市,27,0,1,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,1,,
2023-10-15,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1545,,,
2023-10-15,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-10-16,温州市,28,0,1,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-10-16,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1276,,,
2023-10-16,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-10-17,温州市,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-17,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1545,,,
2023-10-17,苏州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,,,
2023-10-18,温州市,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-18,芜湖市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1445,,,
2023-10-18,苏州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-10-19,温州市,29,0,1,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-10-19,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,907,,,
2023-10-19,苏州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-10-20,温州市,40,0,3,37,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1017,,,
2023-10-20,芜湖市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2452,1,1,369
2023-10-20,苏州市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2952,,,
2023-10-21,温州市,30,0,2,28,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-10-21,芜湖市,6,0,6,0,0,0,0,5,0,5,0,0,0,1,0,1,0,0,0,2311,,,
2023-10-21,苏州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-10-22,温州市,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-22,芜湖市,3,0,3,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1404,,,
2023-10-22,苏州市,4,0,4,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,2214,,,
2023-10-23,温州市,32,0,1,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-10-23,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1345,,,
2023-10-23,苏州市,3,0,3,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1845,,,
2023-10-24,温州市,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-24,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1545,,,
2023-10-24,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-10-25,温州市,35,0,1,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-10-25,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1176,,,
2023-10-25,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2023-10-26,温州市,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-26,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,,
2023-10-26,苏州市,6,0,6,0,0,0,0,5,0,5,0,0,0,1,0,1,0,0,0,2952,,,
2023-10-27,温州市,45,0,1,44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-10-27,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,907,,,
2023-10-27,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2023-10-28,温州市,32,0,1,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-10-28,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1176,,,
2023-10-28,苏州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-10-29,温州市,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-10-29,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,,
2023-10-29,苏州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-10-30,温州市,31,0,1,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,2,,
2023-10-30,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-10-30,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2023-10-31,温州市,41,0,2,39,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-10-31,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,269,,,
2023-10-31,苏州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,,,
2023-11-01,温州市,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-11-01,芜湖市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,1883,,,
2023-11-01,苏州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2214,,,
2023-11-02,温州市,50,0,1,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-11-02,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,807,,,
2023-11-02,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,1,,
2023-11-03,温州市,57,0,2,55,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,1,,
2023-11-03,芜湖市,11,0,11,0,0,0,0,10,0,10,0,0,0,1,0,1,0,0,0,3756,,,
2023-11-03,苏州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-11-04,温州市,59,0,1,58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,299,,,
2023-11-04,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1276,,,
2023-11-05,温州市,41,0,3,38,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1017,1,,
2023-11-05,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-11-06,温州市,48,0,1,47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,1,,
2023-11-06,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,807,,,
2023-11-06,苏州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,,,
2023-11-07,温州市,43,0,3,40,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1017,,,
2023-11-07,芜湖市,11,0,11,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3159,,,
2023-11-07,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-11-08,常州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.01,,,
2023-11-08,温州市,27,0,2,25,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1316,,,
2023-11-08,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1076,,1,0
2023-11-08,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-11-09,常州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.01,,,
2023-11-09,温州市,49,0,2,47,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-11-09,芜湖市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1614,,,
2023-11-09,苏州市,5,0,5,0,0,0,0,4,0,4,0,0,0,1,0,1,0,0,0,2583,,,
2023-11-10,温州市,40,0,1,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-11-10,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1345,,,
2023-11-10,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2023-11-11,温州市,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-11-11,芜湖市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1714,,,
2023-11-11,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-11-12,常州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.01,,,
2023-11-12,温州市,46,0,1,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-11-12,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,538,,,
2023-11-12,苏州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2214,1,,
2023-11-13,温州市,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-11-13,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2023-11-13,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,1,,
2023-11-14,温州市,39,0,4,35,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1276,,,
2023-11-14,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,538,,,
2023-11-14,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,1,,
2023-11-15,温州市,35,0,2,33,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-11-15,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1345,,,
2023-11-15,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,1,,
2023-11-16,温州市,40,0,1,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-11-16,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1176,,,369
2023-11-16,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-11-17,常州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2373,1,,
2023-11-17,武汉市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.03,,,
2023-11-17,温州市,34,0,1,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-11-17,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,807,,,
2023-11-17,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-11-18,常州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,2,,
2023-11-18,温州市,42,0,4,38,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1276,,,
2023-11-18,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1176,,,
2023-11-18,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-11-19,常州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,1,,
2023-11-19,温州市,41,0,3,38,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1017,,,
2023-11-19,芜湖市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2183,,2,738
2023-11-19,苏州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2214,,,
2023-11-20,常州市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2602,2,,
2023-11-20,武汉市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.04,,1,
2023-11-20,温州市,41,0,4,37,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1316,1,,
2023-11-20,芜湖市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2083,,,
2023-11-20,苏州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2214,2,,
2023-11-21,常州市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2163.01,5,,
2023-11-21,温州市,40,0,4,36,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1276,1,,
2023-11-21,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,269,,,
2023-11-21,苏州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,1,,
2023-11-22,常州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,299,,,
2023-11-22,武汉市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.01,,1,0
2023-11-22,温州市,41,0,2,39,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,,
2023-11-22,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1076,,1,
2023-11-23,常州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1864,4,,
2023-11-23,温州市,53,0,2,51,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,,
2023-11-23,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1076,,,
2023-11-23,苏州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2583,1,,
2023-11-24,常州市,10,0,10,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3130,3,1,199
2023-11-24,温州市,44,0,3,41,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,937,,,
2023-11-24,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,538,,,
2023-11-24,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2023-11-25,常州市,9,0,9,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2691,1,,
2023-11-25,温州市,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-11-25,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,269,,,
2023-11-25,苏州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,,,
2023-11-26,常州市,14,0,14,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,4256,2,,
2023-11-26,温州市,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-11-26,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,807,,,
2023-11-26,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2023-11-27,常州市,12,0,12,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3289.01,4,,
2023-11-27,武汉市,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109,,,
2023-11-27,温州市,28,0,2,26,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1356,,,
2023-11-27,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1445,,,
2023-11-27,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-11-28,常州市,15,0,15,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,4326.01,4,2,369
2023-11-28,温州市,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-11-28,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,807,,,
2023-11-28,苏州市,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1107,,,
2023-11-29,常州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2093,1,,
2023-11-29,温州市,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-11-29,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,269,,,
2023-11-29,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-11-30,常州市,9,0,9,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2691,3,1,369
2023-11-30,温州市,41,0,1,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-11-30,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,,
2023-11-30,苏州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,,,
2023-12-01,常州市,14,0,14,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,4256,6,,
2023-12-01,温州市,54,0,2,52,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-12-01,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1176,,,
2023-12-01,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2023-12-02,常州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1196,1,,
2023-12-02,温州市,58,0,4,54,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1356,,,
2023-12-02,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1007,,,
2023-12-02,苏州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2214,2,,
2023-12-03,常州市,9,0,9,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2691,2,,
2023-12-03,温州市,49,0,3,46,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1017,,,
2023-12-03,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1345,,,
2023-12-03,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2023-12-04,常州市,12,0,12,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3588,5,,
2023-12-04,武汉市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,598,,,
2023-12-04,温州市,60,0,2,58,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,,
2023-12-04,芜湖市,6,0,6,0,0,0,0,5,0,5,0,0,0,1,0,1,0,0,0,2211,,,
2023-12-04,苏州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,1,,
2023-12-05,常州市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2392,2,1,299
2023-12-05,武汉市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,1,,
2023-12-05,温州市,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023-12-05,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1445,,,
2023-12-05,苏州市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2952,1,,
2023-12-06,常州市,13,0,13,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,3359.02,3,1,299
2023-12-06,温州市,38,0,4,34,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1316,,,
2023-12-06,芜湖市,5,0,5,0,0,0,0,4,0,4,0,0,0,1,0,1,0,0,0,2042,,,
2023-12-06,苏州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2023-12-07,常州市,10,0,10,0,0,0,0,9,0,9,0,0,0,1,0,1,0,0,0,3624,3,,
2023-12-07,温州市,34,0,2,32,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,,
2023-12-07,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1445,,,
2023-12-07,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-12-08,常州市,17,0,17,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,4854.01,5,2,668
2023-12-08,武汉市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1196,2,,
2023-12-08,温州市,40,0,2,38,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-12-08,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1076,,,
2023-12-08,苏州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2214,,,
2023-12-09,常州市,16,1,15,0,0,0,0,16,1,15,0,0,0,0,0,0,0,0,0,4784,3,,
2023-12-09,武汉市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,897,,,
2023-12-09,温州市,45,0,2,43,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-12-09,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,807,,,
2023-12-09,苏州市,6,0,6,0,0,0,0,5,0,5,0,0,0,1,0,1,0,0,0,2952,,,
2023-12-10,常州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1565,3,,
2023-12-10,温州市,44,0,1,43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-12-10,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1076,,,
2023-12-10,苏州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2214,,,
2023-12-11,常州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2093,1,,
2023-12-11,武汉市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,897,1,,
2023-12-11,温州市,49,0,2,47,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,678,,,
2023-12-11,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,807,,,
2023-12-11,苏州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1476,,,
2023-12-12,常州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2093,3,,
2023-12-12,武汉市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2093,3,,
2023-12-12,温州市,49,0,1,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,,,
2023-12-12,芜湖市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2152,,,
2023-12-12,苏州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,,,
2023-12-13,常州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,668,1,,
2023-12-13,武汉市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,598,,,
